src_ip,dst_ip,src_port,dst_port,protocol,service,payload_length,duration,is_malicious,attack_type,timestamp
172.16.122,10.0.0.8,49766,443,tcp,web,109,0.048,0,,2025-04-23T18:21:24.075959
104.175,10.0.0.16,60629,3306,tcp,db,164,1.558,0,,2025-04-23T17:57:05.879242
209.247,10.0.0.2,52006,993,tcp,imap,202,0.617,0,,2025-04-23T18:08:07.242185
172.16.123,10.0.0.18,59269,53,udp,dns,907,0.214,0,,2025-04-23T17:30:56.647124
192.168.116,10.0.0.10,51413,53,udp,dns,515,0.08,1,,2025-04-23T17:41:47.936457
172.16.163,10.0.0.18,53317,3389,tcp,rdp,604,1.988,0,,2025-04-23T18:17:42.057181
91.35,10.0.0.17,51229,8080,tcp,web,1223,0.373,0,,2025-04-23T18:09:35.411200
104.102,10.0.0.15,61243,443,tcp,web,1136,1.055,0,,2025-04-23T17:37:28.574448
91.79,10.0.0.6,63970,3389,tcp,rdp,464,0.149,1,,2025-04-23T17:35:24.416695
209.153,10.0.0.2,54614,110,tcp,pop3,1271,1.276,0,,2025-04-23T17:32:33.054714
209.1,10.0.0.14,55435,995,tcp,pop3,684,1.31,1,,2025-04-23T17:48:47.602737
172.16.22,10.0.0.6,58432,587,tcp,smtp,348,0.066,0,,2025-04-23T18:04:19.717545
209.56,10.0.0.10,51062,21,tcp,ftp,461,1.218,0,,2025-04-23T17:35:14.111133
91.209,10.0.0.10,64774,8443,tcp,web,821,1.594,0,,2025-04-23T17:42:24.156271
209.80,10.0.0.1,64056,8080,tcp,web,442,1.358,0,,2025-04-23T17:46:58.326638
192.168.175,10.0.0.12,52130,23,tcp,telnet,876,1.708,0,,2025-04-23T18:11:50.531444
91.196,10.0.0.9,53465,23,tcp,telnet,320,1.915,0,,2025-04-23T18:04:52.087756
209.94,10.0.0.8,59346,123,udp,ntp,379,0.676,0,,2025-04-23T18:14:10.737013
91.176,10.0.0.8,58436,8443,tcp,web,285,1.834,0,,2025-04-23T18:27:06.149651
104.73,10.0.0.12,62793,8443,tcp,web,803,1.988,1,,2025-04-23T17:50:53.256005
91.195,10.0.0.1,64301,8080,tcp,web,296,0.86,0,,2025-04-23T18:16:17.036886
172.16.13,10.0.0.14,51538,25,tcp,smtp,916,0.158,0,,2025-04-23T18:14:44.099319
172.16.156,10.0.0.19,58742,80,tcp,web,1387,0.649,0,,2025-04-23T17:50:54.866717
172.16.29,10.0.0.13,49363,587,tcp,smtp,1146,1.908,0,,2025-04-23T17:58:07.866553
91.77,10.0.0.12,63395,25,tcp,smtp,223,0.721,0,,2025-04-23T17:42:44.962616
104.16,10.0.0.20,50665,8443,tcp,web,316,1.92,0,,2025-04-23T18:17:21.455995
192.168.152,10.0.0.16,49550,8080,tcp,web,877,1.895,0,,2025-04-23T18:01:47.687719
91.102,10.0.0.16,49553,8080,tcp,web,767,1.783,0,,2025-04-23T18:07:17.654992
192.168.196,10.0.0.11,50019,443,tcp,web,881,0.52,0,,2025-04-23T17:56:31.098556
91.37,10.0.0.5,56238,993,tcp,imap,854,0.272,1,,2025-04-23T18:17:01.642475
104.252,10.0.0.5,65235,21,tcp,ftp,396,1.796,0,,2025-04-23T18:29:16.982249
192.168.67,10.0.0.14,51271,8080,tcp,web,927,1.925,0,,2025-04-23T18:02:57.799241
104.71,10.0.0.7,57899,20,tcp,ftp,1487,1.301,0,,2025-04-23T18:30:20.343467
209.10,10.0.0.4,55944,443,tcp,web,1383,0.185,0,,2025-04-23T18:28:32.823811
209.117,10.0.0.4,49798,8080,tcp,web,1148,1.785,0,,2025-04-23T18:11:55.879083
104.195,10.0.0.3,58827,5432,tcp,db,491,1.47,1,,2025-04-23T18:01:32.328455
104.190,10.0.0.11,49407,110,tcp,pop3,489,0.141,0,,2025-04-23T17:56:33.912542
192.168.9,10.0.0.7,59904,993,tcp,imap,936,0.762,0,,2025-04-23T17:48:14.372534
192.168.60,10.0.0.5,56611,21,tcp,ftp,106,1.622,0,,2025-04-23T17:54:29.993634
172.16.22,10.0.0.18,53371,8443,tcp,web,81,0.968,0,,2025-04-23T17:45:01.560658
104.39,10.0.0.14,58185,143,tcp,imap,205,1.335,1,,2025-04-23T17:35:17.875225
192.168.56,10.0.0.20,64518,445,tcp,smb,499,1.42,0,,2025-04-23T18:26:28.856670
192.168.200,10.0.0.17,52401,80,tcp,web,955,1.411,1,,2025-04-23T17:34:44.388018
104.75,10.0.0.13,53919,143,tcp,imap,1355,0.293,0,,2025-04-23T18:21:55.470990
192.168.216,10.0.0.6,61680,587,tcp,smtp,1120,0.392,0,,2025-04-23T17:37:04.560539
172.16.201,10.0.0.19,62291,20,tcp,ftp,667,1.975,0,,2025-04-23T17:55:49.108701
192.168.61,10.0.0.15,49845,3389,tcp,rdp,297,0.703,1,,2025-04-23T18:03:03.471711
172.16.117,10.0.0.6,64256,443,tcp,web,703,1.215,0,,2025-04-23T17:53:32.729109
104.166,10.0.0.16,61042,8443,tcp,web,1124,1.481,0,,2025-04-23T18:12:39.497477
209.8,10.0.0.5,52850,22,tcp,ssh,1444,0.484,1,,2025-04-23T17:33:46.559034
209.209,10.0.0.16,56216,445,tcp,smb,94,1.953,0,,2025-04-23T18:04:08.700541
104.76,10.0.0.6,50477,8443,tcp,web,251,1.021,1,,2025-04-23T18:21:17.518365
91.192,10.0.0.18,54702,25,tcp,smtp,654,0.699,0,,2025-04-23T18:03:53.925861
91.143,10.0.0.11,56037,21,tcp,ftp,543,1.728,1,,2025-04-23T17:46:38.827012
172.16.225,10.0.0.3,62423,80,tcp,web,1266,0.25,1,,2025-04-23T18:16:58.662887
104.21,10.0.0.9,64640,8080,tcp,web,275,0.953,0,,2025-04-23T18:28:50.578422
91.147,10.0.0.8,53411,80,tcp,web,818,0.821,1,,2025-04-23T18:26:11.480934
104.102,10.0.0.2,54401,123,udp,ntp,895,0.317,0,,2025-04-23T18:05:54.870850
192.168.27,10.0.0.18,63844,80,tcp,web,1264,1.265,0,,2025-04-23T17:50:05.810929
172.16.189,10.0.0.17,58002,8443,tcp,web,728,0.069,1,,2025-04-23T18:00:13.117769
209.249,10.0.0.11,55366,3389,tcp,rdp,687,0.897,0,,2025-04-23T17:46:40.697312
209.106,10.0.0.18,57832,8080,tcp,web,1059,1.143,1,,2025-04-23T18:19:18.431450
209.205,10.0.0.9,56544,23,tcp,telnet,457,0.067,0,,2025-04-23T17:32:24.612375
192.168.104,10.0.0.1,63140,53,udp,dns,622,0.694,1,,2025-04-23T17:42:30.604633
209.131,10.0.0.15,63611,8080,tcp,web,1320,1.534,1,,2025-04-23T17:58:53.128359
104.85,10.0.0.16,63290,5432,tcp,db,1357,0.852,1,,2025-04-23T17:48:44.850309
91.211,10.0.0.11,58777,995,tcp,pop3,610,1.015,1,,2025-04-23T17:34:27.798608
192.168.58,10.0.0.11,56650,80,tcp,web,400,1.273,1,,2025-04-23T17:36:28.662351
209.29,10.0.0.11,61232,80,tcp,web,159,0.834,0,,2025-04-23T18:14:23.979662
209.184,10.0.0.10,49810,25,tcp,smtp,795,0.862,0,,2025-04-23T18:25:38.371823
192.168.132,10.0.0.8,55967,445,tcp,smb,510,0.169,0,,2025-04-23T18:23:38.724050
104.5,10.0.0.10,62952,443,tcp,web,319,1.194,0,,2025-04-23T17:41:35.241215
209.153,10.0.0.13,54407,22,tcp,ssh,105,0.94,0,,2025-04-23T17:35:27.714806
192.168.7,10.0.0.14,65435,80,tcp,web,931,1.267,0,,2025-04-23T17:40:39.941109
104.85,10.0.0.19,61623,53,udp,dns,835,1.844,0,,2025-04-23T18:25:38.609615
91.199,10.0.0.10,60341,3389,tcp,rdp,921,1.252,1,,2025-04-23T18:13:00.297467
209.32,10.0.0.19,55306,8443,tcp,web,961,1.534,0,,2025-04-23T18:27:35.208913
209.128,10.0.0.14,60488,1433,tcp,db,946,0.163,0,,2025-04-23T18:02:15.184328
209.244,10.0.0.1,64879,445,tcp,smb,1057,1.434,0,,2025-04-23T17:50:07.887895
172.16.193,10.0.0.17,53531,3389,tcp,rdp,692,1.716,0,,2025-04-23T17:45:51.829315
91.139,10.0.0.18,52863,53,udp,dns,378,0.866,0,,2025-04-23T18:21:39.582923
91.135,10.0.0.13,54124,3389,tcp,rdp,605,1.329,1,,2025-04-23T17:49:17.211877
104.117,10.0.0.4,59362,8443,tcp,web,1194,1.343,0,,2025-04-23T17:35:45.315666
209.147,10.0.0.18,64258,8080,tcp,web,1379,1.232,0,,2025-04-23T17:53:19.238755
104.192,10.0.0.6,61332,8443,tcp,web,1038,1.223,0,,2025-04-23T17:53:22.596343
192.168.104,10.0.0.7,51937,110,tcp,pop3,789,1.903,0,,2025-04-23T18:20:15.658187
104.158,10.0.0.8,60293,993,tcp,imap,933,1.853,1,,2025-04-23T17:38:57.837353
209.15,10.0.0.7,53040,123,udp,ntp,87,1.768,0,,2025-04-23T17:59:12.167788
192.168.10,10.0.0.10,64274,143,tcp,imap,794,1.843,0,,2025-04-23T18:25:10.034973
91.67,10.0.0.2,60742,445,tcp,smb,1472,1.805,1,,2025-04-23T17:37:39.291629
172.16.210,10.0.0.15,56883,993,tcp,imap,1408,1.124,1,,2025-04-23T17:58:04.322543
104.184,10.0.0.8,52738,23,tcp,telnet,586,1.006,0,,2025-04-23T17:55:01.454697
209.180,10.0.0.9,65245,3389,tcp,rdp,180,1.81,1,,2025-04-23T17:48:22.559506
192.168.158,10.0.0.15,58701,8080,tcp,web,450,1.724,0,,2025-04-23T18:11:43.188046
172.16.255,10.0.0.11,60383,8080,tcp,web,1409,0.216,0,,2025-04-23T17:46:17.257334
104.202,10.0.0.9,60709,53,udp,dns,1287,0.278,0,,2025-04-23T17:50:54.435929
91.147,10.0.0.20,54542,587,tcp,smtp,608,0.778,0,,2025-04-23T18:24:41.169885
104.43,10.0.0.14,53574,80,tcp,web,969,0.863,1,,2025-04-23T18:15:40.102908
91.245,10.0.0.20,50756,445,tcp,smb,939,1.181,0,,2025-04-23T17:46:12.230871
209.57,10.0.0.10,58237,445,tcp,smb,811,1.342,0,,2025-04-23T18:18:29.008915
91.178,10.0.0.18,56275,443,tcp,web,549,0.22,1,,2025-04-23T17:46:03.679736
91.128,10.0.0.16,53339,993,tcp,imap,580,1.335,0,,2025-04-23T17:33:28.532669
91.204,10.0.0.10,64103,8443,tcp,web,810,0.886,1,,2025-04-23T18:29:49.611543
172.16.205,10.0.0.19,51018,110,tcp,pop3,395,1.124,0,,2025-04-23T17:48:11.131281
91.103,10.0.0.8,60372,21,tcp,ftp,1098,1.926,0,,2025-04-23T18:20:23.050058
192.168.26,10.0.0.20,59597,443,tcp,web,616,1.987,0,,2025-04-23T17:36:31.184912
192.168.95,10.0.0.5,61509,443,tcp,web,519,1.463,0,,2025-04-23T18:17:11.271462
172.16.32,10.0.0.10,60108,25,tcp,smtp,1227,0.671,0,,2025-04-23T18:23:36.839990
192.168.109,10.0.0.17,56287,3389,tcp,rdp,523,0.969,0,,2025-04-23T18:14:56.004190
172.16.36,10.0.0.1,61808,8080,tcp,web,630,1.039,0,,2025-04-23T18:13:57.129748
209.179,10.0.0.13,53629,123,udp,ntp,1262,1.039,0,,2025-04-23T18:10:28.060038
104.103,10.0.0.19,62061,3306,tcp,db,1068,0.127,0,,2025-04-23T17:33:35.720886
209.25,10.0.0.19,58275,8443,tcp,web,1458,0.599,0,,2025-04-23T17:35:24.623644
172.16.72,10.0.0.20,52296,80,tcp,web,777,0.819,0,,2025-04-23T17:52:50.349268
172.16.137,10.0.0.16,55056,443,tcp,web,863,1.361,0,,2025-04-23T18:15:33.931579
192.168.161,10.0.0.10,51530,20,tcp,ftp,571,1.734,0,,2025-04-23T18:00:08.150183
172.16.244,10.0.0.19,51347,995,tcp,pop3,160,1.158,1,,2025-04-23T18:27:09.253454
91.180,10.0.0.17,49215,25,tcp,smtp,1124,1.958,0,,2025-04-23T18:16:52.732848
104.3,10.0.0.10,64102,3389,tcp,rdp,1453,0.858,1,,2025-04-23T18:19:09.532919
91.42,10.0.0.19,63890,8080,tcp,web,877,0.663,0,,2025-04-23T17:42:17.414535
172.16.105,10.0.0.16,61099,80,tcp,web,596,1.347,1,,2025-04-23T18:24:25.176776
172.16.169,10.0.0.2,58195,443,tcp,web,891,0.367,1,,2025-04-23T17:34:07.401949
192.168.55,10.0.0.14,64310,22,tcp,ssh,1471,0.878,0,,2025-04-23T18:16:08.781207
172.16.122,10.0.0.19,52407,587,tcp,smtp,1464,1.393,1,,2025-04-23T17:40:07.446467
104.243,10.0.0.4,58665,20,tcp,ftp,1197,0.403,0,,2025-04-23T17:55:59.854317
192.168.26,10.0.0.4,49623,22,tcp,ssh,293,1.667,1,,2025-04-23T17:46:57.095319
172.16.42,10.0.0.17,58083,445,tcp,smb,1376,0.616,0,,2025-04-23T18:23:17.863494
104.210,10.0.0.19,61820,443,tcp,web,214,1.284,0,,2025-04-23T17:53:41.204530
209.64,10.0.0.4,61533,8443,tcp,web,254,0.904,1,,2025-04-23T18:25:26.420105
172.16.216,10.0.0.11,50142,8443,tcp,web,747,1.4,0,,2025-04-23T17:42:13.790334
91.9,10.0.0.14,54771,8080,tcp,web,708,0.88,0,,2025-04-23T17:33:38.354535
23.245,10.0.0.10,64059,443,tcp,web,954,0.077,1,web_exploit,2025-04-23T17:43:16.849138
77.14,10.0.0.7,63932,445,tcp,smb,1282,0.14,1,smb_exploit,2025-04-23T18:08:37.572536
95.148,10.0.0.5,64197,445,tcp,smb,792,0.212,0,smb_exploit,2025-04-23T18:27:50.299724
77.7,10.0.0.6,60217,3389,tcp,rdp,233,0.3,1,rdp_bruteforce,2025-04-23T18:18:28.985242
45.215,10.0.0.6,50641,22,tcp,ssh,115,0.24,1,ssh_bruteforce,2025-04-23T18:09:24.951305
185.101,10.0.0.13,64053,23,tcp,telnet,73,0.02,1,scan,2025-04-23T18:04:49.171343
95.81,10.0.0.5,57876,80,tcp,web,998,0.176,1,sql_injection,2025-04-23T18:08:11.806359
185.72,10.0.0.7,50234,8080,tcp,web,605,0.195,1,sql_injection,2025-04-23T17:36:29.958815
185.196,10.0.0.2,52025,3389,tcp,rdp,391,0.639,1,rdp_bruteforce,2025-04-23T18:05:22.815588
185.83,10.0.0.10,59064,445,tcp,smb,1311,0.299,1,smb_exploit,2025-04-23T18:08:04.139207
23.215,10.0.0.19,50603,80,tcp,web,1817,0.149,1,web_exploit,2025-04-23T17:40:11.638835
23.33,10.0.0.8,57113,3389,tcp,rdp,538,0.425,1,rdp_bruteforce,2025-04-23T18:00:31.570116
185.177,10.0.0.5,54275,22,tcp,ssh,215,0.42,1,ssh_bruteforce,2025-04-23T18:15:40.323700
77.191,10.0.0.6,58077,5432,tcp,db,701,0.083,1,sql_injection,2025-04-23T17:41:03.608375
23.205,10.0.0.7,64075,22,tcp,ssh,281,0.127,1,ssh_bruteforce,2025-04-23T18:28:06.587108
23.79,10.0.0.14,61786,445,tcp,smb,66,0.007,1,scan,2025-04-23T18:28:03.877608
185.26,10.0.0.18,50841,445,tcp,smb,1235,0.214,1,smb_exploit,2025-04-23T17:45:27.099534
77.84,10.0.0.11,58284,22,tcp,ssh,123,0.159,1,ssh_bruteforce,2025-04-23T17:42:05.758132
23.108,10.0.0.6,61528,8443,tcp,web,1141,0.054,1,web_exploit,2025-04-23T18:16:38.780403
77.211,10.0.0.10,62686,23,tcp,telnet,89,0.006,0,scan,2025-04-23T18:19:02.525041
77.99,10.0.0.1,53096,22,tcp,ssh,46,0.013,1,scan,2025-04-23T18:29:21.040072
45.177,10.0.0.11,62571,3389,tcp,rdp,492,0.407,1,rdp_bruteforce,2025-04-23T17:54:54.013166
95.163,10.0.0.13,62744,1433,tcp,db,984,0.085,1,sql_injection,2025-04-23T17:57:47.225158
95.194,10.0.0.4,55518,22,tcp,ssh,255,0.236,1,ssh_bruteforce,2025-04-23T17:57:24.355006
77.217,10.0.0.20,64598,8080,tcp,web,1731,0.181,1,web_exploit,2025-04-23T17:35:42.186413
95.226,10.0.0.12,50496,443,tcp,web,672,0.158,0,sql_injection,2025-04-23T17:33:23.026209
95.186,10.0.0.2,59040,22,tcp,ssh,136,0.323,1,ssh_bruteforce,2025-04-23T17:33:03.542499
77.55,10.0.0.7,52728,445,tcp,smb,1424,0.141,1,smb_exploit,2025-04-23T17:53:09.413702
185.111,10.0.0.8,57968,443,tcp,web,1251,0.073,1,web_exploit,2025-04-23T18:01:38.524063
77.95,10.0.0.16,63411,80,tcp,web,527,0.267,1,sql_injection,2025-04-23T17:50:35.468228
95.199,10.0.0.17,65164,443,tcp,web,636,0.146,1,sql_injection,2025-04-23T18:01:35.240621
23.104,10.0.0.13,56048,445,tcp,smb,1069,0.265,1,smb_exploit,2025-04-23T17:59:12.511760
185.7,10.0.0.6,57698,443,tcp,web,1219,0.103,1,web_exploit,2025-04-23T17:44:29.263421
185.185,10.0.0.15,62839,8443,tcp,web,1311,0.054,1,web_exploit,2025-04-23T17:55:41.783729
95.127,10.0.0.19,50783,22,tcp,ssh,235,0.351,1,ssh_bruteforce,2025-04-23T18:10:21.836680
45.118,10.0.0.18,56396,22,tcp,ssh,256,0.376,1,ssh_bruteforce,2025-04-23T17:43:29.304606
185.69,10.0.0.16,61388,8080,tcp,web,879,0.102,1,sql_injection,2025-04-23T18:06:03.743325
23.22,10.0.0.18,57981,8080,tcp,web,828,0.128,1,web_exploit,2025-04-23T17:31:04.878489
95.140,10.0.0.18,56107,22,tcp,ssh,144,0.455,1,ssh_bruteforce,2025-04-23T17:59:08.283270
45.105,10.0.0.5,56711,8080,tcp,web,602,0.279,1,sql_injection,2025-04-23T17:47:11.873661
77.134,10.0.0.7,56311,445,tcp,smb,610,0.28,0,smb_exploit,2025-04-23T18:11:10.126754
77.233,10.0.0.1,54202,8080,tcp,web,775,0.097,1,sql_injection,2025-04-23T17:45:41.594151
23.217,10.0.0.13,53456,3306,tcp,db,796,0.251,1,sql_injection,2025-04-23T18:00:35.179727
77.18,10.0.0.9,54194,443,tcp,web,92,0.046,0,scan,2025-04-23T17:41:34.378448
77.105,10.0.0.13,49839,23,tcp,telnet,62,0.029,1,scan,2025-04-23T18:15:24.996331
77.27,10.0.0.6,62805,3389,tcp,rdp,295,0.681,1,rdp_bruteforce,2025-04-23T17:58:22.438562
45.141,10.0.0.4,60963,3389,tcp,rdp,54,0.003,1,scan,2025-04-23T17:53:53.101139
23.26,10.0.0.10,54663,3389,tcp,rdp,264,0.604,1,rdp_bruteforce,2025-04-23T18:21:35.838364
23.32,10.0.0.5,61222,445,tcp,smb,865,0.171,1,smb_exploit,2025-04-23T18:20:49.212215
95.106,10.0.0.16,53280,443,tcp,web,97,0.003,1,scan,2025-04-23T18:21:39.488760
45.246,10.0.0.3,58754,445,tcp,smb,885,0.288,1,smb_exploit,2025-04-23T17:54:52.598408
45.5,10.0.0.4,54355,22,tcp,ssh,263,0.21,1,ssh_bruteforce,2025-04-23T17:44:44.917650
185.242,10.0.0.19,61618,3389,tcp,rdp,407,0.559,1,rdp_bruteforce,2025-04-23T18:29:36.737336
95.195,10.0.0.13,63243,3389,tcp,rdp,260,0.499,1,rdp_bruteforce,2025-04-23T18:29:51.974191
23.65,10.0.0.15,51767,22,tcp,ssh,145,0.445,1,ssh_bruteforce,2025-04-23T18:20:50.145117
185.35,10.0.0.11,63322,80,tcp,web,954,0.176,1,sql_injection,2025-04-23T18:07:55.684264
45.128,10.0.0.4,63270,443,tcp,web,40,0.003,1,scan,2025-04-23T18:03:04.866986
77.98,10.0.0.11,62828,443,tcp,web,1399,0.067,1,web_exploit,2025-04-23T18:22:06.157010
77.148,10.0.0.3,51251,3389,tcp,rdp,281,0.65,1,rdp_bruteforce,2025-04-23T17:31:32.417941
23.65,10.0.0.3,62562,443,tcp,web,876,0.279,1,sql_injection,2025-04-23T18:09:45.600500
45.139,10.0.0.10,52756,22,tcp,ssh,139,0.141,1,ssh_bruteforce,2025-04-23T18:18:16.144318
45.179,10.0.0.10,60785,443,tcp,web,670,0.208,1,sql_injection,2025-04-23T17:54:50.743960
45.228,10.0.0.16,59548,80,tcp,web,1660,0.134,1,web_exploit,2025-04-23T18:07:46.018201
45.131,10.0.0.4,54940,80,tcp,web,60,0.038,1,scan,2025-04-23T17:34:20.695585
77.101,10.0.0.15,62297,3389,tcp,rdp,205,0.58,1,rdp_bruteforce,2025-04-23T17:37:20.674253
95.87,10.0.0.20,50643,3389,tcp,rdp,412,0.494,1,rdp_bruteforce,2025-04-23T17:52:33.358750
185.55,10.0.0.14,64022,3389,tcp,rdp,85,0.006,1,scan,2025-04-23T17:42:50.010422
95.122,10.0.0.9,49613,3389,tcp,rdp,351,0.606,1,rdp_bruteforce,2025-04-23T17:49:02.184620
77.60,10.0.0.11,62379,8080,tcp,web,707,0.194,1,sql_injection,2025-04-23T18:27:59.871389
185.36,10.0.0.5,62639,22,tcp,ssh,190,0.227,1,ssh_bruteforce,2025-04-23T17:42:20.566702
95.145,10.0.0.9,57792,5432,tcp,db,564,0.234,1,sql_injection,2025-04-23T18:13:49.191068
45.165,10.0.0.15,49342,80,tcp,web,69,0.017,1,scan,2025-04-23T17:47:01.210943
23.48,10.0.0.15,58537,22,tcp,ssh,203,0.145,1,ssh_bruteforce,2025-04-23T17:42:05.435699
23.54,10.0.0.8,57259,80,tcp,web,523,0.069,1,sql_injection,2025-04-23T17:48:05.511393
77.213,10.0.0.17,64203,443,tcp,web,99,0.048,1,scan,2025-04-23T17:33:36.893983
77.154,10.0.0.11,49529,22,tcp,ssh,44,0.041,1,scan,2025-04-23T18:24:07.746176
45.59,10.0.0.18,62890,80,tcp,web,1318,0.087,1,web_exploit,2025-04-23T18:06:31.899048
95.53,10.0.0.16,52815,445,tcp,smb,1454,0.105,1,smb_exploit,2025-04-23T17:58:47.437496
77.18,10.0.0.6,63577,8080,tcp,web,62,0.046,1,scan,2025-04-23T18:24:22.560332
45.66,10.0.0.4,58452,3389,tcp,rdp,460,0.641,1,rdp_bruteforce,2025-04-23T17:50:11.728151
45.147,10.0.0.18,56535,3389,tcp,rdp,568,0.275,1,rdp_bruteforce,2025-04-23T18:14:07.332787
23.152,10.0.0.2,52070,443,tcp,web,1319,0.064,1,web_exploit,2025-04-23T18:09:45.569807
23.215,10.0.0.6,50522,8443,tcp,web,1354,0.069,1,web_exploit,2025-04-23T17:51:50.394884
185.217,10.0.0.6,62113,3389,tcp,rdp,224,0.608,1,rdp_bruteforce,2025-04-23T17:34:17.886889
23.105,10.0.0.3,61628,3389,tcp,rdp,255,0.409,1,rdp_bruteforce,2025-04-23T18:20:03.439992
95.138,10.0.0.13,55278,22,tcp,ssh,117,0.344,1,ssh_bruteforce,2025-04-23T17:54:39.154697
77.215,10.0.0.12,49376,8080,tcp,web,652,0.111,1,sql_injection,2025-04-23T17:48:58.064642
23.184,10.0.0.15,60828,443,tcp,web,1485,0.149,1,web_exploit,2025-04-23T17:43:51.328025
185.160,10.0.0.1,65028,22,tcp,ssh,276,0.175,1,ssh_bruteforce,2025-04-23T17:55:00.063232
45.169,10.0.0.1,58732,22,tcp,ssh,146,0.223,1,ssh_bruteforce,2025-04-23T17:59:02.326248
45.105,10.0.0.3,61122,3389,tcp,rdp,324,0.323,1,rdp_bruteforce,2025-04-23T17:35:44.807896
23.153,10.0.0.9,54620,3306,tcp,db,642,0.151,1,sql_injection,2025-04-23T18:00:47.450048
45.198,10.0.0.7,58499,445,tcp,smb,718,0.161,0,smb_exploit,2025-04-23T17:31:31.367600
77.230,10.0.0.18,62195,8080,tcp,web,1847,0.116,1,web_exploit,2025-04-23T18:05:53.556762
77.15,10.0.0.5,59170,80,tcp,web,766,0.143,1,sql_injection,2025-04-23T18:02:18.384342
77.73,10.0.0.5,54082,80,tcp,web,1029,0.149,1,web_exploit,2025-04-23T18:28:30.776645
23.167,10.0.0.5,59456,3389,tcp,rdp,595,0.386,1,rdp_bruteforce,2025-04-23T17:56:41.845803
45.155,10.0.0.19,52314,443,tcp,web,1592,0.052,1,web_exploit,2025-04-23T17:39:36.674214
95.18,10.0.0.4,52148,445,tcp,smb,1080,0.216,0,smb_exploit,2025-04-23T17:52:15.693555
77.48,10.0.0.19,50130,22,tcp,ssh,82,0.023,0,scan,2025-04-23T18:15:59.403121
185.249,10.0.0.12,54686,22,tcp,ssh,212,0.208,1,ssh_bruteforce,2025-04-23T18:06:38.649099
95.195,10.0.0.16,50056,3389,tcp,rdp,331,0.24,1,rdp_bruteforce,2025-04-23T17:51:57.587034
95.210,10.0.0.9,52864,443,tcp,web,940,0.147,1,sql_injection,2025-04-23T17:34:46.361184
45.179,10.0.0.16,58211,8443,tcp,web,1394,0.105,1,web_exploit,2025-04-23T18:11:32.033527
77.162,10.0.0.4,54262,80,tcp,web,1869,0.184,1,web_exploit,2025-04-23T17:47:24.281610
45.193,10.0.0.19,50909,445,tcp,smb,1329,0.126,1,smb_exploit,2025-04-23T18:12:55.918369
95.117,10.0.0.17,58744,80,tcp,web,987,0.072,1,web_exploit,2025-04-23T17:42:33.704327
95.220,10.0.0.15,55069,445,tcp,smb,673,0.135,1,smb_exploit,2025-04-23T17:47:29.431230
45.178,10.0.0.8,50999,22,tcp,ssh,233,0.12,0,ssh_bruteforce,2025-04-23T18:14:42.835157
23.80,10.0.0.13,64265,3389,tcp,rdp,588,0.598,1,rdp_bruteforce,2025-04-23T17:38:32.703702
23.73,10.0.0.1,60744,8080,tcp,web,1957,0.113,1,web_exploit,2025-04-23T17:54:45.466361
77.90,10.0.0.4,64731,443,tcp,web,1779,0.159,1,web_exploit,2025-04-23T18:05:05.413521
185.69,10.0.0.12,51478,3389,tcp,rdp,480,0.539,1,rdp_bruteforce,2025-04-23T17:47:48.452667
95.135,10.0.0.17,59184,3389,tcp,rdp,434,0.369,0,rdp_bruteforce,2025-04-23T18:24:40.358256
77.183,10.0.0.1,61076,445,tcp,smb,1109,0.117,1,smb_exploit,2025-04-23T17:49:30.667409
95.240,10.0.0.3,64573,3389,tcp,rdp,550,0.417,1,rdp_bruteforce,2025-04-23T18:24:19.131458
77.2,10.0.0.10,54022,3389,tcp,rdp,524,0.585,1,rdp_bruteforce,2025-04-23T17:40:27.188083
95.52,10.0.0.6,60473,445,tcp,smb,719,0.274,1,smb_exploit,2025-04-23T18:02:20.703182
23.200,10.0.0.5,63462,22,tcp,ssh,150,0.293,1,ssh_bruteforce,2025-04-23T18:29:08.490835
23.52,10.0.0.12,57361,445,tcp,smb,832,0.119,1,smb_exploit,2025-04-23T17:56:21.029677
23.223,10.0.0.2,50123,445,tcp,smb,1230,0.256,1,smb_exploit,2025-04-23T18:06:55.131852
23.235,10.0.0.9,58165,445,tcp,smb,1079,0.278,1,smb_exploit,2025-04-23T18:02:08.452094
77.64,10.0.0.13,51583,445,tcp,smb,990,0.132,1,smb_exploit,2025-04-23T17:52:56.033934
77.250,10.0.0.14,58147,22,tcp,ssh,268,0.267,1,ssh_bruteforce,2025-04-23T18:27:21.213402
23.2,10.0.0.5,52264,445,tcp,smb,818,0.101,1,smb_exploit,2025-04-23T18:22:14.674518
77.138,10.0.0.11,50993,1433,tcp,db,868,0.138,1,sql_injection,2025-04-23T18:27:40.130949
45.174,10.0.0.12,55069,8080,tcp,web,841,0.293,1,sql_injection,2025-04-23T18:27:39.674521
185.11,10.0.0.8,50440,22,tcp,ssh,244,0.458,1,ssh_bruteforce,2025-04-23T17:31:57.183449
45.241,10.0.0.6,65033,3389,tcp,rdp,325,0.545,1,rdp_bruteforce,2025-04-23T18:12:35.075620
185.82,10.0.0.18,58582,445,tcp,smb,536,0.206,1,smb_exploit,2025-04-23T18:17:49.994711
77.50,10.0.0.2,49998,3389,tcp,rdp,308,0.385,1,rdp_bruteforce,2025-04-23T18:17:06.720145
